,index,username,tweetcreatedts,text,text_length,BERT_processed_text,BERT_processed_text_length,sentiments
976,962,mayasavemeee,2020-07-07 14:34:09,things to know about the pap : - operation coldstore - 1987 ' marxist ' conspiracy - chia thye poh - graduate mothers scheme - killed chinese dialects - belief in eugenics - new generation of elite technocrats cmi - outed only queer politician in 2011,46,[CLS] things to know about the pap : - operation coldstore - 1987 ' marxist ' conspiracy - chia thye poh - graduate mothers scheme - killed chinese dialects - belief in eugenics - new generation of elite technocrats cmi - outed only queer politician in 2011,56,negative
977,2045,Narathedeeer,2020-07-06 13:42:10,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
978,2022,brownedbuttter,2020-07-06 13:52:50,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
979,1488,Shuraimmmm,2020-07-07 02:59:09,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
980,2042,ffawaa,2020-07-06 13:42:31,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
981,574,shaznasim_,2020-07-08 04:37:48,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
982,1490,rkhfzl,2020-07-07 02:57:38,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
983,2489,Shaam_k_k,2020-07-06 10:43:00,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
984,2032,BellabyBambino,2020-07-06 13:47:27,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
985,1368,AuddyyXD,2020-07-07 06:03:26,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
986,881,baekkpoop,2020-07-07 16:13:08,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
987,1492,ItsHaiqalAfiq,2020-07-07 02:53:38,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
988,1362,OliverRaaj,2020-07-07 06:11:28,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
989,2026,naffahrudin,2020-07-06 13:51:01,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
990,2056,shakiraIaw,2020-07-06 13:37:41,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
991,1418,NazOhhNaz,2020-07-07 04:31:41,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
992,1675,0Godspeed0,2020-07-06 17:57:30,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
993,1419,LukeSebastiann,2020-07-07 04:29:47,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
994,96,zachariahseet,2020-07-08 15:19:44,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
995,1813,my_svnflower,2020-07-06 15:27:34,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
996,2085,jazmynniee_,2020-07-06 13:23:24,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
997,2450,_limpahruah,2020-07-06 11:00:29,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
998,2099,authjams,2020-07-06 13:18:28,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
999,1471,Ikelrrr,2020-07-07 03:17:11,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1000,98,zachariahseet,2020-07-08 15:18:58,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
1001,1817,samchanyf,2020-07-06 15:23:46,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1002,1818,tisipadma,2020-07-06 15:22:41,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1003,758,ayoitsnabs,2020-07-07 22:30:58,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
1004,1472,HeyAudi,2020-07-07 03:15:29,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1005,1453,_nadddine,2020-07-07 03:38:35,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
1006,1452,eeyuurn,2020-07-07 03:41:16,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1007,2452,verbotendynasty,2020-07-06 10:59:17,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
1008,780,ashsamah,2020-07-07 19:17:51,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1009,2127,bthumanity,2020-07-06 13:06:49,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
1010,1439,twentyOhseven,2020-07-07 03:58:11,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
1011,1437,hikecurlshah,2020-07-07 04:02:02,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
1012,1718,muhd_firman,2020-07-06 16:52:03,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
1013,809,Khadrizzle,2020-07-07 17:40:37,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
1014,1425,PotAndCookies,2020-07-07 04:21:58,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1015,1480,gaf4,2020-07-07 03:07:19,things to know about the pap : - operation coldstore - 1987 ' marxist ' conspiracy - chia thye poh - graduate mothers scheme - killed chinese dialects - belief in eugenics - new generation of elite technocrats cmi - outed only queer politician in 2011,46,[CLS] things to know about the pap : - operation coldstore - 1987 ' marxist ' conspiracy - chia thye poh - graduate mothers scheme - killed chinese dialects - belief in eugenics - new generation of elite technocrats cmi - outed only queer politician in 2011,56,negative
1016,1837,BABPLEH,2020-07-06 15:09:19,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1017,1661,rockyoursoccs,2020-07-06 18:35:22,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1018,2050,VibesClear,2020-07-06 13:39:29,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1019,1338,Atiiiiikah_,2020-07-07 07:05:19,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1020,1647,yourmumisSILAS,2020-07-06 19:45:19,things to know about the pap : - operation coldstore - 1987 ' marxist ' conspiracy - chia thye poh - graduate mothers scheme - killed chinese dialects - belief in eugenics - new generation of elite technocrats cmi - outed only queer politician in 2011,46,[CLS] things to know about the pap : - operation coldstore - 1987 ' marxist ' conspiracy - chia thye poh - graduate mothers scheme - killed chinese dialects - belief in eugenics - new generation of elite technocrats cmi - outed only queer politician in 2011,56,negative
1021,1655,zuuul_,2020-07-06 18:48:24,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
1022,1496,Tydir_,2020-07-07 02:49:15,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1023,937,_duhmichelle,2020-07-07 15:02:52,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1024,1326,constellousion,2020-07-07 07:24:42,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
1025,1644,Hartonope,2020-07-06 19:57:52,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1026,1653,nictophile,2020-07-06 18:51:44,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1027,2179,cryptid_gf,2020-07-06 12:48:28,things to know about the pap : - operation coldstore - 1987 ' marxist ' conspiracy - chia thye poh - graduate mothers scheme - killed chinese dialects - belief in eugenics - new generation of elite technocrats cmi - outed only queer politician in 2011,46,[CLS] things to know about the pap : - operation coldstore - 1987 ' marxist ' conspiracy - chia thye poh - graduate mothers scheme - killed chinese dialects - belief in eugenics - new generation of elite technocrats cmi - outed only queer politician in 2011,56,negative
1028,2171,ujitanx,2020-07-06 12:51:06,"if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",50,"[CLS] if singapore ' s global reputation , stability and wealth can only be sustained by a pap gov with a supermajority and is threatened by the opposition winning a few more seats , doesn ' t this imply that the party has failed to build a truly resilient nation ?",56,negative
1029,2429,N30N_J,2020-07-06 11:07:30,"it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",52,"[CLS] it ' s annoying when a pap candidate says "" they understand our pain "". most of y ' all live in landed property , have children in elite schools , get other people to run town councils , and sometimes appear only during big events or walkabouts . get real .",56,negative
1030,1501,kish_kebab,2020-07-07 02:43:20,"and on page 7 - again , prominently , at the top of the page - the pap ' s loud offensive on the workers ' party regarding raeesah khan ' s social media posts . not a mention of the / that has been trending for two days now .",51,"[CLS] and on page 7 - again , prominently , at the top of the page - the pap ' s loud offensive on the workers ' party regarding raeesah khan ' s social media posts . not a mention of the / that has been trending for two days now .",55,negative
1031,349,sgelection,2020-07-08 10:06:09,": chan chun sing , paps second assistant secretary general , has responded to the leaked recording , saying it was taken out of context and that the timing of the release was surely not coincidental . he clarified that the pap must not depend on a crisis to secure votes .",52,"[CLS] : chan chun sing , paps second assistant secretary general , has responded to the leaked recording , saying it was taken out of context and that the timing of the release was surely not coincidental . he clarified that the pap must not depend on a crisis to secure votes .",55,negative
1032,1520,historyogi,2020-07-07 02:26:28,"and on page 7 - again , prominently , at the top of the page - the pap ' s loud offensive on the workers ' party regarding raeesah khan ' s social media posts . not a mention of the / that has been trending for two days now .",51,"[CLS] and on page 7 - again , prominently , at the top of the page - the pap ' s loud offensive on the workers ' party regarding raeesah khan ' s social media posts . not a mention of the / that has been trending for two days now .",55,negative
1033,941,longadin,2020-07-07 15:00:05,"it ' s almost the last day of the campaign and my family ( well , my wife ) who works from home and hasn ' t left the house much , still hasn ' t even seen the candidate for amk grc . so maybe you should take your own advice .",53,"[CLS] it ' s almost the last day of the campaign and my family ( well , my wife ) who works from home and hasn ' t left the house much , still hasn ' t even seen the candidate for amk grc . so maybe you should take your own advice .",55,negative
1034,1959,ramblingshiv,2020-07-06 14:17:16,"please show the pap that this is not the type of politics you want . it is up to us to define the style of politics in singapore - a debate of ideas for the betterment of singaporeans , not bricks thrown at personalities and character misrepresentations .",48,"[CLS] please show the pap that this is not the type of politics you want . it is up to us to define the style of politics in singapore - a debate of ideas for the betterment of singaporeans , not bricks thrown at personalities and character misrepresentations .",55,negative
1035,1915,yishkabob,2020-07-06 14:33:27,"please show the pap that this is not the type of politics you want . it is up to us to define the style of politics in singapore - a debate of ideas for the betterment of singaporeans , not bricks thrown at personalities and character misrepresentations .",48,"[CLS] please show the pap that this is not the type of politics you want . it is up to us to define the style of politics in singapore - a debate of ideas for the betterment of singaporeans , not bricks thrown at personalities and character misrepresentations .",55,negative
1036,1285,iris45700827,2020-07-07 08:12:48,"and on page 7 - again , prominently , at the top of the page - the pap ' s loud offensive on the workers ' party regarding raeesah khan ' s social media posts . not a mention of the / that has been trending for two days now .",51,"[CLS] and on page 7 - again , prominently , at the top of the page - the pap ' s loud offensive on the workers ' party regarding raeesah khan ' s social media posts . not a mention of the / that has been trending for two days now .",55,negative
1037,1954,pauriahcarey,2020-07-06 14:18:40,"please show the pap that this is not the type of politics you want . it is up to us to define the style of politics in singapore - a debate of ideas for the betterment of singaporeans , not bricks thrown at personalities and character misrepresentations .",48,"[CLS] please show the pap that this is not the type of politics you want . it is up to us to define the style of politics in singapore - a debate of ideas for the betterment of singaporeans , not bricks thrown at personalities and character misrepresentations .",55,negative
1038,340,commidescochons,2020-07-08 10:14:12,": chan chun sing , paps second assistant secretary general , has responded to the leaked recording , saying it was taken out of context and that the timing of the release was surely not coincidental . he clarified that the pap must not depend on a crisis to secure votes .",52,"[CLS] : chan chun sing , paps second assistant secretary general , has responded to the leaked recording , saying it was taken out of context and that the timing of the release was surely not coincidental . he clarified that the pap must not depend on a crisis to secure votes .",55,negative
1039,1414,ungumum,2020-07-07 04:45:49,"and on page 7 - again , prominently , at the top of the page - the pap ' s loud offensive on the workers ' party regarding raeesah khan ' s social media posts . not a mention of the / that has been trending for two days now .",51,"[CLS] and on page 7 - again , prominently , at the top of the page - the pap ' s loud offensive on the workers ' party regarding raeesah khan ' s social media posts . not a mention of the / that has been trending for two days now .",55,negative
1040,456,eisen,2020-07-08 07:11:27,": chan chun sing , paps second assistant secretary general , has responded to the leaked recording , saying it was taken out of context and that the timing of the release was surely not coincidental . he clarified that the pap must not depend on a crisis to secure votes .",52,"[CLS] : chan chun sing , paps second assistant secretary general , has responded to the leaked recording , saying it was taken out of context and that the timing of the release was surely not coincidental . he clarified that the pap must not depend on a crisis to secure votes .",55,negative
1041,1348,ksameliaa,2020-07-07 06:51:38,"and on page 7 - again , prominently , at the top of the page - the pap ' s loud offensive on the workers ' party regarding raeesah khan ' s social media posts . not a mention of the / that has been trending for two days now .",51,"[CLS] and on page 7 - again , prominently , at the top of the page - the pap ' s loud offensive on the workers ' party regarding raeesah khan ' s social media posts . not a mention of the / that has been trending for two days now .",55,negative
1042,360,kitchenbybanana,2020-07-08 09:54:15,": chan chun sing , paps second assistant secretary general , has responded to the leaked recording , saying it was taken out of context and that the timing of the release was surely not coincidental . he clarified that the pap must not depend on a crisis to secure votes .",52,"[CLS] : chan chun sing , paps second assistant secretary general , has responded to the leaked recording , saying it was taken out of context and that the timing of the release was surely not coincidental . he clarified that the pap must not depend on a crisis to secure votes .",55,negative
1043,1863,ujitanx,2020-07-06 14:57:41,"please show the pap that this is not the type of politics you want . it is up to us to define the style of politics in singapore - a debate of ideas for the betterment of singaporeans , not bricks thrown at personalities and character misrepresentations .",48,"[CLS] please show the pap that this is not the type of politics you want . it is up to us to define the style of politics in singapore - a debate of ideas for the betterment of singaporeans , not bricks thrown at personalities and character misrepresentations .",55,negative
1044,1879,vvastelannd,2020-07-06 14:49:42,"please show the pap that this is not the type of politics you want . it is up to us to define the style of politics in singapore - a debate of ideas for the betterment of singaporeans , not bricks thrown at personalities and character misrepresentations .",48,"[CLS] please show the pap that this is not the type of politics you want . it is up to us to define the style of politics in singapore - a debate of ideas for the betterment of singaporeans , not bricks thrown at personalities and character misrepresentations .",55,negative
1045,1651,BeySlay10,2020-07-06 18:53:34,"please show the pap that this is not the type of politics you want . it is up to us to define the style of politics in singapore - a debate of ideas for the betterment of singaporeans , not bricks thrown at personalities and character misrepresentations .",48,"[CLS] please show the pap that this is not the type of politics you want . it is up to us to define the style of politics in singapore - a debate of ideas for the betterment of singaporeans , not bricks thrown at personalities and character misrepresentations .",55,negative
